"screen","title","element","asset","sourceAsset","text","x","yTop","width","height","yScene2D","z","hitX","hitY","hitWidth","hitHeight","target"
"codex","수집 도감","icon-gem-9","assets/placed/e238412bd856f270d9.png","assets/icons/gem.png","","684","43","54","54","1823","7","","","","",""
"codex","수집 도감","text-10","assets/text/b710de3b8f0ad3e447.png","","320","745","50","195","47","1823","8","","","","",""
"codex","수집 도감","button-11","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","38","138","76","76","1706","9","10","110","132","132","cats"
"codex","수집 도감","icon-back-12","assets/placed/dc05be2a4b9c6fda0c.png","assets/icons/back.png","","48","141","56","56","1723","10","","","","",""
"codex","수집 도감","text-13","assets/text/c72dfc7b3ad9bac4a9.png","","수집 도감","138","143","742","65","1712","11","","","","",""
"codex","수집 도감","button-14","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","958","138","76","76","1706","12","930","110","132","132","settings"
"codex","수집 도감","icon-gear-15","assets/placed/71b09a6dc991d6f600.png","assets/icons/gear.png","","968","141","56","56","1723","13","","","","",""
"codex","수집 도감","bottom-nav-16","assets/placed/8a8204f9fa1fc6115b.png","assets/ui/panel-cream.png","","24","1734","1032","160","26","14","","","","",""
"codex","수집 도감","nav-hit-17","","","","39","1743","190","139","38","15","39","1743","190","139","workshop"
"codex","수집 도감","icon-forge-18","assets/placed/12ef2fd983b0f617f0.png","assets/icons/forge.png","","105","1753","60","60","107","16","","","","",""
"codex","수집 도감","text-19","assets/text/0d36b2df9353d9a6a4.png","","대장간","452","1792","180","44","84","17","","","","",""
"codex","수집 도감","active-tab-20","assets/placed/f669ab757bc5fc9425.png","assets/ui/panel-mint.png","","243","1744","190","135","41","18","","","","",""
"codex","수집 도감","nav-hit-21","","","","243","1743","190","139","38","19","243","1743","190","139","cats"
"codex","수집 도감","icon-cat-22","assets/placed/75618a37a684a9366c.png","assets/icons/cat.png","","308","1753","60","60","107","20","","","","",""
"codex","수집 도감","text-23","assets/text/b2c2d20f3863ead9e4.png","","고양이","249","1790","180","44","86","21","","","","",""
"codex","수집 도감","nav-hit-24","","","","447","1743","190","139","38","22","447","1743","190","139","modes"
"codex","수집 도감","icon-sword-25","assets/placed/2f37f0487b559d4738.png","assets/icons/sword.png","","512","1753","60","60","107","23","","","","",""
"codex","수집 도감","text-26","assets/text/37a71f4045908e9a35.png","","전투","452","1792","180","44","84","24","","","","",""
"codex","수집 도감","nav-hit-27","","","","651","1743","190","139","38","25","651","1743","190","139","shop"
"codex","수집 도감","icon-shop-28","assets/placed/48f9aabd0f0ed93c20.png","assets/icons/shop.png","","716","1753","60","60","107","26","","","","",""
"codex","수집 도감","text-29","assets/text/e93cf34436b725b2bc.png","","상점","453","1792","180","44","84","27","","","","",""
"codex","수집 도감","nav-hit-30","","","","855","1743","190","139","38","28","855","1743","190","139","ranking"
"codex","수집 도감","icon-trophy-31","assets/placed/f021e42cfce953f174.png","assets/icons/trophy.png","","920","1753","60","60","107","29","","","","",""
"codex","수집 도감","text-32","assets/text/ae295d719fe151b0fc.png","","랭킹","453","1792","180","44","84","30","","","","",""
"codex","수집 도감","button-33","assets/placed/fda2fbf8115782f1b9.png","assets/ui/button-mint-normal.png","","48","250","318","82","1588","31","48","225","318","132","codex"
"codex","수집 도감","text-34","assets/text/96e4b2a37652236efb.png","","아이템","65","259","286","48","1613","32","","","","",""
"codex","수집 도감","button-35","assets/placed/c91c38b96ae935da3e.png","assets/ui/button-cream-normal.png","","376","250","318","82","1588","33","376","225","318","132","cats"
"codex","수집 도감","text-36","assets/text/cb80923c105731ae8f.png","","고양이","393","260","286","48","1612","34","","","","",""
"codex","수집 도감","button-37","assets/placed/c91c38b96ae935da3e.png","assets/ui/button-cream-normal.png","","704","250","318","82","1588","35","704","225","318","132","collection-bonus"
"codex","수집 도감","text-38","assets/text/7fff3de3e8e9402e3b.png","","수집 보너스","720","260","286","48","1612","36","","","","",""
"codex","수집 도감","subtitle-back-text-39","assets/placed/ec3fb3ec37edde286e.png","assets/ui/panel-cream.png","","54","358","928","69","1493","37","","","","",""
"codex","수집 도감","text-39","assets/text/a8a8b7825ce3fb8c9c.png","","수집률  18 / 32","68","366","900","56","1498","38","","","","",""
"codex","수집 도감","track-40","assets/placed/57c0343888c9417062.png","assets/ui/progress-track.png","","64","440","952","28","1452","39","","","","",""
"codex","수집 도감","fill-41","assets/placed/2536270d7bd8975e7e.png","assets/ui/progress-mint.png","","64","440","536","28","1452","40","","","","",""
"codex","수집 도감","subtitle-back-text-42","assets/placed/310bec907cff1ec90b.png","assets/ui/panel-cream.png","","50","502","928","58","1360","41","","","","",""
"codex","수집 도감","text-42","assets/text/17709e1595f70f4a13.png","","무기","64","510","900","45","1365","42","","","","",""
"codex","수집 도감","panel-43","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","52","566","114","163","1191","43","","","","",""
"codex","수집 도감","icon-sword-44","assets/placed/d9bdf80c5e4f97b9a0.png","assets/items/item-weapon-1-twig.png","","69","583","80","80","1257","44","","","","",""
"codex","수집 도감","text-45","assets/text/8593dacfb216279873.png","","T1","53","669","114","36","1215","45","","","","",""
"codex","수집 도감","item-hit-46","","","","52","566","114","163","1191","46","52","566","114","163","item-detail"
"codex","수집 도감","panel-47","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","175","566","114","163","1191","47","","","","",""
"codex","수집 도감","icon-sword-48","assets/placed/33d1d9597cbcf02c42.png","assets/items/item-weapon-2-wood-sword.png","","192","583","80","80","1257","48","","","","",""
"codex","수집 도감","text-49","assets/text/394446442cc56ff178.png","","T2","176","669","114","36","1215","49","","","","",""
"codex","수집 도감","item-hit-50","","","","175","566","114","163","1191","50","175","566","114","163","item-detail"
"codex","수집 도감","panel-51","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","298","566","114","163","1191","51","","","","",""
"codex","수집 도감","icon-sword-52","assets/placed/aeba6081b920a846af.png","assets/items/item-weapon-3-fishbone-dagger.png","","315","583","80","80","1257","52","","","","",""
"codex","수집 도감","text-53","assets/text/e69833a4d17ab9f53a.png","","T3","299","669","114","36","1215","53","","","","",""
"codex","수집 도감","item-hit-54","","","","298","566","114","163","1191","54","298","566","114","163","item-detail"
"codex","수집 도감","panel-55","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","421","566","114","163","1191","55","","","","",""
"codex","수집 도감","icon-sword-56","assets/placed/9b93c3890ebd6adc5c.png","assets/items/item-weapon-4-iron-sword.png","","438","583","80","80","1257","56","","","","",""
"codex","수집 도감","text-57","assets/text/3e167c314c4b1fddae.png","","T4","421","669","114","36","1215","57","","","","",""
"codex","수집 도감","item-hit-58","","","","421","566","114","163","1191","58","421","566","114","163","item-detail"
"codex","수집 도감","panel-59","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","544","566","114","163","1191","59","","","","",""
"codex","수집 도감","icon-sword-60","assets/placed/013b0bb13390c2f9de.png","assets/items/item-weapon-5-flame-sword.png","","561","583","80","80","1257","60","","","","",""
"codex","수집 도감","text-61","assets/text/31ed1c57e8adb1d716.png","","T5","545","669","114","36","1215","61","","","","",""
"codex","수집 도감","item-hit-62","","","","544","566","114","163","1191","62","544","566","114","163","item-detail"
"codex","수집 도감","panel-63","assets/placed/c28a8ae52e862c7b4b.png","assets/ui/panel-lavender.png","","667","566","114","163","1191","63","","","","",""
"codex","수집 도감","icon-lock-64","assets/placed/be48d5ce4dd0df996e.png","assets/items/item-weapon-6-ice-sword.png","","684","583","80","80","1257","64","","","","",""
"codex","수집 도감","text-65","assets/text/72e78debd35ecd03a9.png","","T6","667","669","114","36","1215","65","","","","",""
"codex","수집 도감","item-hit-66","","","","667","566","114","163","1191","66","667","566","114","163","item-detail"
"codex","수집 도감","panel-67","assets/placed/c28a8ae52e862c7b4b.png","assets/ui/panel-lavender.png","","790","566","114","163","1191","67","","","","",""
"codex","수집 도감","icon-lock-68","assets/placed/776efc64822ece5431.png","assets/items/item-weapon-7-royal-sword.png","","807","583","80","80","1257","68","","","","",""
"codex","수집 도감","text-69","assets/text/61ecc813390fa4436a.png","","T7","791","669","114","36","1215","69","","","","",""
"codex","수집 도감","item-hit-70","","","","790","566","114","163","1191","70","790","566","114","163","item-detail"
"codex","수집 도감","panel-71","assets/placed/c28a8ae52e862c7b4b.png","assets/ui/panel-lavender.png","","913","566","114","163","1191","71","","","","",""
"codex","수집 도감","icon-lock-72","assets/placed/351e39cad5908f5de6.png","assets/items/item-weapon-8-churu-blade.png","","930","583","80","80","1257","72","","","","",""
"codex","수집 도감","text-73","assets/text/52eb47f19552d089fb.png","","T8","914","669","114","36","1215","73","","","","",""
"codex","수집 도감","item-hit-74","","","","913","566","114","163","1191","74","913","566","114","163","item-detail"
"codex","수집 도감","subtitle-back-text-75","assets/placed/310bec907cff1ec90b.png","assets/ui/panel-cream.png","","50","770","928","58","1092","75","","","","",""
"codex","수집 도감","text-75","assets/text/04b2c1dd8308e5b30f.png","","방어구","64","778","900","45","1097","76","","","","",""
"codex","수집 도감","panel-76","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","52","834","114","163","923","77","","","","",""
"codex","수집 도감","icon-shield-77","assets/placed/5dd100a003b9c93f2b.png","assets/items/item-armor-1-cardboard.png","","69","851","80","80","989","78","","","","",""
"codex","수집 도감","text-78","assets/text/8593dacfb216279873.png","","T1","53","937","114","36","947","79","","","","",""
"codex","수집 도감","item-hit-79","","","","52","834","114","163","923","80","52","834","114","163","item-detail"
"codex","수집 도감","panel-80","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","175","834","114","163","923","81","","","","",""
"codex","수집 도감","icon-shield-81","assets/placed/2c8bb73678181087e1.png","assets/items/item-armor-2-leather.png","","192","851","80","80","989","82","","","","",""
"codex","수집 도감","text-82","assets/text/394446442cc56ff178.png","","T2","176","937","114","36","947","83","","","","",""
"codex","수집 도감","item-hit-83","","","","175","834","114","163","923","84","175","834","114","163","item-detail"
"codex","수집 도감","panel-84","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","298","834","114","163","923","85","","","","",""
"codex","수집 도감","icon-shield-85","assets/placed/13f61c1f886034b405.png","assets/items/item-armor-3-pot-lid.png","","315","851","80","80","989","86","","","","",""
"codex","수집 도감","text-86","assets/text/e69833a4d17ab9f53a.png","","T3","299","937","114","36","947","87","","","","",""
"codex","수집 도감","item-hit-87","","","","298","834","114","163","923","88","298","834","114","163","item-detail"
"codex","수집 도감","panel-88","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","421","834","114","163","923","89","","","","",""
"codex","수집 도감","icon-shield-89","assets/placed/396fb10f2586dd044d.png","assets/items/item-armor-4-chainmail.png","","438","851","80","80","989","90","","","","",""
"codex","수집 도감","text-90","assets/text/3e167c314c4b1fddae.png","","T4","421","937","114","36","947","91","","","","",""
"codex","수집 도감","item-hit-91","","","","421","834","114","163","923","92","421","834","114","163","item-detail"
"codex","수집 도감","panel-92","assets/placed/dca7001520af995f8f.png","assets/ui/panel-cream.png","","544","834","114","163","923","93","","","","",""
"codex","수집 도감","icon-shield-93","assets/placed/8030aa5235a8bd2bd4.png","assets/items/item-armor-5-iron-armor.png","","561","851","80","80","989","94","","","","",""
"codex","수집 도감","text-94","assets/text/31ed1c57e8adb1d716.png","","T5","545","937","114","36","947","95","","","","",""
"codex","수집 도감","item-hit-95","","","","544","834","114","163","923","96","544","834","114","163","item-detail"
"codex","수집 도감","panel-96","assets/placed/c28a8ae52e862c7b4b.png","assets/ui/panel-lavender.png","","667","834","114","163","923","97","","","","",""
"codex","수집 도감","icon-lock-97","assets/placed/f0f4e83d73310638fd.png","assets/items/item-armor-6-knight-armor.png","","684","851","80","80","989","98","","","","",""
"codex","수집 도감","text-98","assets/text/72e78debd35ecd03a9.png","","T6","667","937","114","36","947","99","","","","",""
"codex","수집 도감","item-hit-99","","","","667","834","114","163","923","100","667","834","114","163","item-detail"
"codex","수집 도감","panel-100","assets/placed/c28a8ae52e862c7b4b.png","assets/ui/panel-lavender.png","","790","834","114","163","923","101","","","","",""
"codex","수집 도감","icon-lock-101","assets/placed/e2a50c7cdf8d3b14fe.png","assets/items/item-armor-7-royal-armor.png","","807","851","80","80","989","102","","","","",""
